provincia;poblacion;cod_postal
Ourense;Laza;32623
Ourense;Leiro;32420
Ourense;Leiro;32425
Ourense;Leiro;32426
Ourense;Leiro;32427
Ourense;Leiro;32428
Ourense;Leiro;32429
Ourense;Lobeira;32846
Ourense;Lobeira;32850
Ourense;Lobeira;32857
Ourense;Lobeira;32858
Ourense;Lobeira;32859
Ourense;Lobeira;32897
Ourense;Lobios;32869
Ourense;Lobios;32870
Ourense;Lobios;32879
Ourense;Lobios;32892
Ourense;Lobios;32893
Ourense;Lobios;32894
Ourense;Lobios;32895
Ourense;Maceda;32700
Ourense;Maceda;32703
Ourense;Maceda;32706
Ourense;Maceda;32707
Ourense;Maceda;32708
Ourense;Maceda;32720
Ourense;Maceda;32790
Ourense;Manzaneda;32375
Ourense;Manzaneda;32781
Ourense;Manzaneda;32782
Ourense;Manzaneda;32783
Ourense;Manzaneda;32784
Ourense;Manzaneda;32785
Ourense;Maside;32570
Ourense;Maside;32572
Ourense;Maside;32574
Ourense;Maside;32575
Ourense;Maside;32576
Ourense;Maside;32577
Ourense;Maside;32578
Ourense;Maside;32579
Ourense;Melón;32410
Ourense;Melón;32411
Ourense;A Merca;32816
Ourense;A Merca;32830
Ourense;A Merca;32838
Ourense;A Merca;32839
Ourense;A Mezquita;32499
Ourense;A Mezquita;32548
Ourense;A Mezquita;32549
Ourense;A Mezquita;32590
Ourense;Montederramo;32750
Ourense;Montederramo;32751
Ourense;Montederramo;32769
Ourense;Montederramo;32790
Ourense;Monterrei;32611
Ourense;Monterrei;32618
Ourense;Monterrei;32624
Ourense;Muíños;32880
Ourense;Muíños;32896
Ourense;Muíños;32898
Ourense;Muíños;32899
Ourense;Nogueira de Ramuín;32160
Ourense;Nogueira de Ramuín;32161
Ourense;Nogueira de Ramuín;32162
Ourense;Nogueira de Ramuín;32163
Ourense;Nogueira de Ramuín;32164
Ourense;Nogueira de Ramuín;32417
Ourense;Nogueira de Ramuín;32448
Ourense;Nogueira de Ramuín;32720
Ourense;Nogueira de Ramuín;32791
Ourense;Oímbra;32613
Ourense;Oímbra;32698
Ourense;Ourense;32001
Ourense;Ourense;32002
Ourense;Ourense;32003
Ourense;Ourense;32004
Ourense;Ourense;32005
Ourense;Ourense;32103
Ourense;Ourense;32172
Ourense;Ourense;32593
Ourense;Ourense;32900
Ourense;Ourense;32940
Ourense;Ourense;32960
Ourense;Ourense;32970
Ourense;Ourense;32971
Ourense;Ourense;32980
Ourense;Ourense;32981
Ourense;Ourense;32990
Ourense;Paderne de Allariz;32110
Ourense;Paderne de Allariz;32111
Ourense;Paderne de Allariz;32592
Ourense;Padrenda;32220
Ourense;Padrenda;32226
Ourense;Padrenda;32227
Ourense;Padrenda;32228
Ourense;Padrenda;32229
Ourense;Padrenda;32236
Ourense;Parada de Sil;32740
Ourense;Parada de Sil;32746
Ourense;Parada de Sil;32747
Ourense;Parada de Sil;32748
Ourense;Parada de Sil;32749
Ourense;Parada de Sil;32790
Ourense;Parada de Sil;32893
Ourense;O Pereiro de Aguiar;32710
Ourense;O Pereiro de Aguiar;32711
Ourense;O Pereiro de Aguiar;32792
Ourense;O Pereiro de Aguiar;32793
Ourense;A Peroxa;32120
Ourense;A Peroxa;32150
Ourense;A Peroxa;32151
Ourense;A Peroxa;32153
Ourense;A Peroxa;32440
Ourense;A Peroxa;32449
Ourense;Petín;32356
Ourense;Petín;32357
Ourense;Petín;32370
Ourense;Petín;32371
Ourense;Piñor;32135
Ourense;Piñor;32137
Ourense;Piñor;32138
Ourense;Porqueira;32641
Ourense;Porqueira;32643
Ourense;Porqueira;32644
Ourense;Porqueira;32645
Ourense;A Pobra de Trives;32780
Ourense;A Pobra de Trives;32782
Ourense;A Pobra de Trives;32787
Ourense;A Pobra de Trives;32788
Ourense;A Pobra de Trives;32789
Ourense;Pontedeva;32235
Ourense;Punxín;32452
Ourense;Punxín;32456
Ourense;Punxín;32457
Ourense;Punxín;32572
Ourense;Punxín;32578
Ourense;Quintela de Leirado;32814
Ourense;Rairiz de Veiga;32652
Ourense;Rairiz de Veiga;32653
Ourense;Rairiz de Veiga;32654
Ourense;Rairiz de Veiga;32655
Ourense;Ramirás;32810
Ourense;Ramirás;32811
Ourense;Ramirás;32815
Ourense;Ribadavia;32400
Ourense;Ribadavia;32414
Ourense;Ribadavia;32415
Ourense;Ribadavia;32416
Ourense;Ribadavia;32417
Ourense;Ribadavia;32418
Ourense;Ribadavia;32812
Ourense;San Xoán de Río;32770
Ourense;San Xoán de Río;32779
Ourense;San Xoán de Río;32794
Ourense;Riós;32610
Ourense;Riós;32611
Ourense;Riós;32612
Ourense;A Rúa;32350
Ourense;A Rúa;32357
Ourense;A Rúa;32359
Ourense;Rubiá;32310
Ourense;Rubiá;32311
Ourense;Rubiá;32312
Ourense;Rubiá;32320
Ourense;Rubiá;32329
Ourense;San Amaro;32453
Ourense;San Amaro;32455
Ourense;San Amaro;32515
Ourense;San Cibrao das Viñas;32005
Ourense;San Cibrao das Viñas;32900
Ourense;San Cibrao das Viñas;32901
Ourense;San Cibrao das Viñas;32910
Ourense;San Cibrao das Viñas;32911
Ourense;San Cristovo de Cea;32130
Ourense;San Cristovo de Cea;32133
Ourense;San Cristovo de Cea;32134
Ourense;San Cristovo de Cea;32135
Ourense;San Cristovo de Cea;32136
Ourense;San Cristovo de Cea;32137
Ourense;San Cristovo de Cea;32139
Ourense;San Cristovo de Cea;32141
Ourense;Sandiás;32692
Ourense;Sandiás;32693
Ourense;Sarreaus;32631
Ourense;Sarreaus;32636
Ourense;Sarreaus;32696
Ourense;Taboadela;32690
Ourense;Taboadela;32691
Ourense;A Teixeira;32764
Ourense;A Teixeira;32765
Ourense;Toén;32920
Ourense;Toén;32930
Ourense;Toén;32940
Ourense;Toén;32941
Ourense;Trasmiras;32631
Ourense;Trasmiras;32694
Ourense;Trasmiras;32695
Ourense;Trasmiras;32696
Ourense;A Veiga;32357
Ourense;A Veiga;32360
Ourense;A Veiga;32365
Ourense;A Veiga;32366
Ourense;A Veiga;32367
Ourense;A Veiga;32368
Ourense;A Veiga;32369
Ourense;Verea;32813
Ourense;Verín;32600
Ourense;Verín;32615
Ourense;Verín;32619
Ourense;Verín;32635
Ourense;Verín;32637
Ourense;Verín;32697
Ourense;Verín;32698
Ourense;Verín;32699
Ourense;Viana do Bolo;32550
Ourense;Viana do Bolo;32554
Ourense;Viana do Bolo;32555
Ourense;Viana do Bolo;32556
Ourense;Viana do Bolo;32557
Ourense;Viana do Bolo;32558
Ourense;Viana do Bolo;32560
Ourense;Viana do Bolo;32562
Ourense;Viana do Bolo;32563
Ourense;Viana do Bolo;32789
Ourense;Vilamarín;32101
Ourense;Vilamarín;32102
Ourense;Vilamarín;32120
Ourense;Vilamarín;32140
Ourense;Vilamarín;32141
Ourense;Vilamartín de Valdeorras;32315
Ourense;Vilamartín de Valdeorras;32316
Ourense;Vilamartín de Valdeorras;32340
Ourense;Vilamartín de Valdeorras;32348
Ourense;Vilamartín de Valdeorras;32349
Ourense;Vilar de Barrio;32702
Ourense;Vilar de Barrio;32705
Ourense;Vilar de Santos;32650
Ourense;Vilar de Santos;32651
Ourense;Vilardevós;32610
Ourense;Vilardevós;32614
Ourense;Vilardevós;32616
Ourense;Vilardevós;32617
Ourense;Vilariño de Conso;32547
Ourense;Vilariño de Conso;32557
Ourense;Vilariño de Conso;32591
Asturias;Allande;33815
Asturias;Allande;33880
Asturias;Allande;33885
Asturias;Allande;33887
Asturias;Allande;33888
Asturias;Allande;33889
Asturias;Allande;33890
Asturias;Aller;33670
Asturias;Aller;33675
Asturias;Aller;33676
Asturias;Aller;33677
Asturias;Aller;33678
Asturias;Aller;33679
Asturias;Aller;33680
Asturias;Aller;33681
Asturias;Aller;33683
Asturias;Aller;33684
Asturias;Aller;33685
Asturias;Aller;33686
Asturias;Aller;33687
Asturias;Aller;33688
Asturias;Amieva;33557
Asturias;Amieva;33558
Asturias;Avilés;33401
Asturias;Avilés;33402
Asturias;Avilés;33403
Asturias;Avilés;33410
Asturias;Avilés;33417
Asturias;Avilés;33418
Asturias;Avilés;33460
Asturias;Avilés;33470
Asturias;Avilés;33490
Asturias;Belmonte de Miranda;33827
Asturias;Belmonte de Miranda;33830
Asturias;Belmonte de Miranda;33836
Asturias;Belmonte de Miranda;33837
Asturias;Belmonte de Miranda;33838
Asturias;Belmonte de Miranda;33839
Asturias;Belmonte de Miranda;33842
Asturias;Belmonte de Miranda;33843
Asturias;Belmonte de Miranda;33844
Asturias;Belmonte de Miranda;33845
Asturias;Belmonte de Miranda;33846
Asturias;Belmonte de Miranda;33847
Asturias;Bimenes;33527
Asturias;Bimenes;33528
Asturias;Boal;33720
Asturias;Boal;33724
Asturias;Boal;33725
Asturias;Boal;33726
Asturias;Boal;33727
Asturias;Boal;33728
Asturias;Boal;33729
Asturias;Boal;33731
Asturias;Boal;33798
Asturias;Boal;33799
Asturias;Cabrales;33554
Asturias;Cabrales;33555
Asturias;Cabranes;33310
Asturias;Cabranes;33529
Asturias;Candamo;33414
Asturias;Candamo;33456
Asturias;Candamo;33828
Asturias;Candamo;33829
Asturias;Cangas del Narcea;33800
Asturias;Cangas del Narcea;33811
Asturias;Cangas del Narcea;33813
Asturias;Cangas del Narcea;33814
Asturias;Cangas del Narcea;33815
Asturias;Cangas del Narcea;33816
Asturias;Cangas del Narcea;33817
Asturias;Cangas del Narcea;33818
Asturias;Cangas del Narcea;33819
Asturias;Cangas de Onís;33547
Asturias;Cangas de Onís;33550
Asturias;Cangas de Onís;33556
Asturias;Cangas de Onís;33559
Asturias;Cangas de Onís;33589
Asturias;Caravia;33343
Asturias;Caravia;33344
Asturias;Carreño;33430
Asturias;Carreño;33438
Asturias;Carreño;33439
Asturias;Carreño;33469
Asturias;Carreño;33491
Asturias;Carreño;33492
Asturias;Caso;33990
Asturias;Caso;33995
Asturias;Caso;33996
Asturias;Castrillón;33401
Asturias;Castrillón;33405
Asturias;Castrillón;33410
Asturias;Castrillón;33412
Asturias;Castrillón;33417
Asturias;Castrillón;33450
Asturias;Castrillón;33456
Asturias;Castrillón;33457
Asturias;Castrillón;33459
Asturias;Castropol;33760
Asturias;Castropol;33768
Asturias;Castropol;33769
Asturias;Castropol;33778
Asturias;Castropol;33794
Asturias;Coaña;33716
Asturias;Coaña;33719
Asturias;Coaña;33726
Asturias;Coaña;33795
Asturias;Coaña;33796
Asturias;Coaña;33797
Asturias;Colunga;33320
Asturias;Colunga;33324
Asturias;Colunga;33325
Asturias;Colunga;33326
Asturias;Colunga;33327
Asturias;Colunga;33328
Asturias;Colunga;33329
Asturias;Colunga;33330
Asturias;Colunga;33340
Asturias;Colunga;33341
Asturias;Colunga;33342
Asturias;Corvera de Asturias;33404
Asturias;Corvera de Asturias;33412
Asturias;Corvera de Asturias;33416
Asturias;Corvera de Asturias;33468
Asturias;Corvera de Asturias;33470
Asturias;Cudillero;33150
Asturias;Cudillero;33155
Asturias;Cudillero;33156
Asturias;Cudillero;33157
Asturias;Cudillero;33159
Asturias;Cudillero;33519
Asturias;Degaña;33812
Asturias;Degaña;33813
Asturias;El Franco;33746
Asturias;El Franco;33750
Asturias;El Franco;33757
Asturias;El Franco;33758
Asturias;El Franco;33759
Asturias;Gijón;3392
Asturias;Gijón;5519
Asturias;Gijón;33201
Asturias;Gijón;33202
Asturias;Gijón;33203
Asturias;Gijón;33204
Asturias;Gijón;33205
Asturias;Gijón;33206
Asturias;Gijón;33207
Asturias;Gijón;33208
Asturias;Gijón;33209
Asturias;Gijón;33210
Asturias;Gijón;33211
Asturias;Gijón;33212
Asturias;Gijón;33213
Asturias;Gijón;33290
Asturias;Gijón;33299
Asturias;Gijón;33350
Asturias;Gijón;33390
Asturias;Gijón;33391
Asturias;Gijón;33392
Asturias;Gijón;33393
Asturias;Gijón;33394
Asturias;Gijón;33691
Asturias;Gijón;33697
Asturias;Gozón;33418
Asturias;Gozón;33419
Asturias;Gozón;33440
Asturias;Gozón;33448
Asturias;Gozón;33449
Asturias;Gozón;33468
Asturias;Grado;33119
Asturias;Grado;33820
Asturias;Grado;33825
Asturias;Grado;33826
Asturias;Grado;33827
Asturias;Grado;33829
Asturias;Grandas de Salime;33730
Asturias;Ibias;33810
Asturias;Ibias;33811
Asturias;Ibias;33812
Asturias;Illano;33732
Asturias;Illano;33733
Asturias;Illano;33734
Asturias;Illas;33411
Asturias;Illas;33412
Asturias;Illas;33414
Asturias;Langreo;33900
Asturias;Langreo;33909
Asturias;Langreo;33920
Asturias;Langreo;33929
Asturias;Langreo;33930
Asturias;Langreo;33934
Asturias;Langreo;33935
Asturias;Langreo;33939
Asturias;Laviana;33970
Asturias;Laviana;33979
Asturias;Laviana;33980
Asturias;Laviana;33986
Asturias;Laviana;33987
Asturias;Laviana;33989
Asturias;Laviana;33991
Asturias;Laviana;33992
Asturias;Lena;33620
Asturias;Lena;33627
Asturias;Lena;33628
Asturias;Lena;33629
Asturias;Lena;33630
Asturias;Lena;33637
Asturias;Lena;33638
Asturias;Lena;33639
Asturias;Lena;33692
Asturias;Lena;33693
Asturias;Lena;33694
Asturias;Lena;33695
Asturias;Valdés;33700
Asturias;Valdés;33707
Asturias;Valdés;33708
Asturias;Valdés;33709
Asturias;Valdés;33780
Asturias;Valdés;33782
Asturias;Valdés;33783
Asturias;Valdés;33784
Asturias;Valdés;33785
Asturias;Valdés;33787
Asturias;Valdés;33788
Asturias;Valdés;33789
Asturias;Valdés;33791
Asturias;Valdés;33792
Asturias;Valdés;33874
Asturias;Llanera;33192
Asturias;Llanera;33423
Asturias;Llanera;33424
Asturias;Llanera;33425
Asturias;Llanera;33426
Asturias;Llanera;33427
Asturias;Llanera;33428
Asturias;Llanera;33470
Asturias;Llanera;33480
Asturias;Llanera;33690
Asturias;Llanes;33500
Asturias;Llanes;33507
Asturias;Llanes;33509
Asturias;Llanes;33592
Asturias;Llanes;33593
Asturias;Llanes;33594
Asturias;Llanes;33595
Asturias;Llanes;33596
Asturias;Llanes;33598
Asturias;Mieres;33600
Asturias;Mieres;33610
Asturias;Mieres;33611
Asturias;Mieres;33612
Asturias;Mieres;33614
Asturias;Mieres;33615
Asturias;Mieres;33616
Asturias;Mieres;33617
Asturias;Mieres;33618
Asturias;Mieres;33619
Asturias;Mieres;33640
Asturias;Mieres;33650
Asturias;Mieres;33682
Asturias;Mieres;33683
Asturias;Morcín;33161
Asturias;Morcín;33162
Asturias;Morcín;33163
Asturias;Muros de Nalón;33130
Asturias;Muros de Nalón;33138
Asturias;Nava;33520
Asturias;Nava;33528
Asturias;Nava;33529
Asturias;Nava;33581
Asturias;Nava;33582
Asturias;Navia;33710
Asturias;Navia;33719
Asturias;Navia;33790
Asturias;Navia;33793
Asturias;Noreña;33180
Asturias;Onís;33556
Asturias;Oviedo;33001
Asturias;Oviedo;33002
Asturias;Oviedo;33003
Asturias;Oviedo;33004
Asturias;Oviedo;33005
Asturias;Oviedo;33006
Asturias;Oviedo;33007
Asturias;Oviedo;33008
Asturias;Oviedo;33009
Asturias;Oviedo;33010
Asturias;Oviedo;33011
Asturias;Oviedo;33012
Asturias;Oviedo;33013
Asturias;Oviedo;33060
Asturias;Oviedo;33069
Asturias;Oviedo;33119
Asturias;Oviedo;33127
Asturias;Oviedo;33140
Asturias;Oviedo;33170
Asturias;Oviedo;33171
Asturias;Oviedo;33174
Asturias;Oviedo;33191
Asturias;Oviedo;33193
Asturias;Oviedo;33194
Asturias;Oviedo;33195
Asturias;Oviedo;33196
Asturias;Oviedo;33199
Asturias;Oviedo;33535
Asturias;Oviedo;33616
Asturias;Oviedo;33660
Asturias;Oviedo;33669
Asturias;Oviedo;33696
Asturias;Oviedo;33910
Asturias;Oviedo;33919
Asturias;Parres;33509
Asturias;Parres;33540
Asturias;Parres;33546
Asturias;Parres;33548
Asturias;Parres;33549
Asturias;Parres;33559
Asturias;Parres;33585
Asturias;Parres;33586
Asturias;Parres;33587
Asturias;Peñamellera Alta;33576
Asturias;Peñamellera Alta;33577
Asturias;Peñamellera Alta;33578
Asturias;Peñamellera Baja;33579
Asturias;Pesoz;33735
Asturias;Pesoz;33736
Asturias;Pesoz;33777
Asturias;Piloña;33530
Asturias;Piloña;33534
Asturias;Piloña;33535
Asturias;Piloña;33536
Asturias;Piloña;33537
Asturias;Piloña;33538
Asturias;Piloña;33539
Asturias;Piloña;33583
Asturias;Piloña;33584
Asturias;Ponga;33557
Asturias;Ponga;33558
Asturias;Pravia;33120
Asturias;Pravia;33127
Asturias;Pravia;33128
Asturias;Pravia;33129
Asturias;Proaza;33112
Asturias;Proaza;33114
Asturias;Proaza;33116
Asturias;Quirós;33115
Asturias;Quirós;33116
Asturias;Quirós;33117
Asturias;Quirós;33118
Asturias;Las Regueras;33190
Asturias;Las Regueras;33191
Asturias;Las Regueras;33192
Asturias;Las Regueras;33414
Asturias;Ribadedeva;33520
Asturias;Ribadedeva;33590
Asturias;Ribadesella;33345
Asturias;Ribadesella;33346
Asturias;Ribadesella;33347
Asturias;Ribadesella;33560
Asturias;Ribadesella;33566
Asturias;Ribadesella;33567
Asturias;Ribadesella;33568
Asturias;Ribadesella;33569
Asturias;Ribadesella;33588
Asturias;Ribera de Arriba;33170
Asturias;Ribera de Arriba;33171
Asturias;Ribera de Arriba;33172
Asturias;Ribera de Arriba;33173
Asturias;Ribera de Arriba;33696
Asturias;Riosa;33160
Asturias;Salas;33781
Asturias;Salas;33782
Asturias;Salas;33836
Asturias;Salas;33846
Asturias;Salas;33848
Asturias;Salas;33850
Asturias;Salas;33857
Asturias;Salas;33858
Asturias;Salas;33859
Asturias;Salas;33860
Asturias;Salas;33866
Asturias;Salas;33867
Asturias;Salas;33868
Asturias;Salas;33869
Asturias;Salas;33891
Asturias;San Martín del Rey Aurelio;33940
Asturias;San Martín del Rey Aurelio;33945
Asturias;San Martín del Rey Aurelio;33946
Asturias;San Martín del Rey Aurelio;33947
Asturias;San Martín del Rey Aurelio;33948
Asturias;San Martín del Rey Aurelio;33950
Asturias;San Martín del Rey Aurelio;33957
Asturias;San Martín del Rey Aurelio;33958
Asturias;San Martín del Rey Aurelio;33959
Asturias;San Martín del Rey Aurelio;33960
Asturias;San Martín de Oscos;33777
Asturias;Santa Eulalia de Oscos;33776
Asturias;Santa Eulalia de Oscos;33779
Asturias;San Tirso de Abres;33774
Asturias;Santo Adriano;33115
Asturias;Sariego;33518
Asturias;Siero;33010
Asturias;Siero;33186
Asturias;Siero;33187
Asturias;Siero;33188
Asturias;Siero;33189
Asturias;Siero;33199
Asturias;Siero;33420
Asturias;Siero;33429
Asturias;Siero;33510
Asturias;Siero;33518
Asturias;Siero;33519
Asturias;Siero;33580
Asturias;Siero;33936
Asturias;Siero;33937
Asturias;Siero;33938
Asturias;Sobrescobio;33993
Asturias;Somiedo;33840
Asturias;Somiedo;33841
Asturias;Somiedo;33842
Asturias;Soto del Barco;33125
Asturias;Soto del Barco;33126
Asturias;Soto del Barco;33127
Asturias;Soto del Barco;33458
Asturias;Tapia de Casariego;33476
Asturias;Tapia de Casariego;33740
Asturias;Tapia de Casariego;33746
Asturias;Tapia de Casariego;33747
Asturias;Tapia de Casariego;33749
Asturias;Taramundi;33775
Asturias;Teverga;33110
Asturias;Teverga;33111
Asturias;Tineo;33870
Asturias;Tineo;33873
Asturias;Tineo;33874
Asturias;Tineo;33875
Asturias;Tineo;33876
Asturias;Tineo;33877
Asturias;Tineo;33878
Asturias;Tineo;33879
Asturias;Vegadeo;33770
Asturias;Vegadeo;33776
Asturias;Vegadeo;33778
Asturias;Vegadeo;33779
Asturias;Villanueva de Oscos;33777
Asturias;Villaviciosa;33300
Asturias;Villaviciosa;33310
Asturias;Villaviciosa;33311
Asturias;Villaviciosa;33312
Asturias;Villaviciosa;33313
Asturias;Villaviciosa;33314
Asturias;Villaviciosa;33315
Asturias;Villaviciosa;33316
Asturias;Villaviciosa;33317
Asturias;Villaviciosa;33318
Asturias;Villaviciosa;33326
Asturias;Villayón;33717
Asturias;Villayón;33718
Asturias;Yernes y Tameza;33826
Palencia;Abarca de Campos;34338
Palencia;Abia de las Torres;34491
Palencia;Aguilar de Campoo;34486
Palencia;Aguilar de Campoo;34492
Palencia;Aguilar de Campoo;34800
Palencia;Aguilar de Campoo;34810
Palencia;Aguilar de Campoo;34811
Palencia;Aguilar de Campoo;34813
Palencia;Aguilar de Campoo;34815
Palencia;Alar del Rey;34480
Palencia;Alar del Rey;34487
Palencia;Alar del Rey;34492
Palencia;Alba de Cerrato;34219
Palencia;Amayuelas de Arriba;34429
Palencia;Ampudia;34159
Palencia;Ampudia;34160
Palencia;Ampudia;34191
Palencia;Amusco;34419
Palencia;Amusco;34420
Palencia;Antigüedad;34248
Palencia;Arconada;34449
Palencia;Astudillo;34450
Palencia;Astudillo;34490
Palencia;Autilla del Pino;34191
Palencia;Autillo de Campos;34338
Palencia;Ayuela;34473
Palencia;Baltanás;34240
Palencia;Baltanás;34249
Palencia;Venta de Baños;34200
Palencia;Venta de Baños;34208
Palencia;Baquerín de Campos;34305
Palencia;Bárcena de Campos;34477
Palencia;Barruelo de Santullán;34820
Palencia;Barruelo de Santullán;34828
Palencia;Barruelo de Santullán;34829
Palencia;Báscones de Ojeda;34406
Palencia;Becerril de Campos;34310
Palencia;Belmonte de Campos;34304
Palencia;Berzosilla;34814
Palencia;Berzosilla;39250
Palencia;Boada de Campos;34305
Palencia;Boadilla del Camino;34468
Palencia;Boadilla de Rioseco;34349
Palencia;Brañosera;34829
Palencia;Buenavista de Valdavia;34470
Palencia;Buenavista de Valdavia;34473
Palencia;Bustillo de la Vega;34116
Palencia;Bustillo del Páramo de Carrión;34129
Palencia;Calahorra de Boedo;34407
Palencia;Calzada de los Molinos;34129
Palencia;Capillas;34305
Palencia;Cardeñosa de Volpejera;34309
Palencia;Carrión de los Condes;34120
Palencia;Carrión de los Condes;34131
Palencia;Castil de Vela;34306
Palencia;Castrejón de la Peña;34850
Palencia;Castrejón de la Peña;34858
Palencia;Castrejón de la Peña;34859
Palencia;Castrillo de Don Juan;34246
Palencia;Castrillo de Onielo;34219
Palencia;Castrillo de Villavega;34478
Palencia;Castromocho;34305
Palencia;Cervatos de la Cueza;34309
Palencia;Cervera de Pisuerga;34486
Palencia;Cervera de Pisuerga;34839
Palencia;Cervera de Pisuerga;34840
Palencia;Cervera de Pisuerga;34844
Palencia;Cervera de Pisuerga;34846
Palencia;Cevico de la Torre;34218
Palencia;Cevico Navero;34247
Palencia;Cisneros;34320
Palencia;Cobos de Cerrato;34248
Palencia;Collazos de Boedo;34406
Palencia;Collazos de Boedo;34407
Palencia;Congosto de Valdavia;34878
Palencia;Congosto de Valdavia;34882
Palencia;Cordovilla la Real;34259
Palencia;Cubillas de Cerrato;34219
Palencia;Dehesa de Montejo;34404
Palencia;Dehesa de Montejo;34484
Palencia;Dehesa de Montejo;34844
Palencia;Dehesa de Romanos;34406
Palencia;Dueñas;34208
Palencia;Dueñas;34210
Palencia;Espinosa de Cerrato;34248
Palencia;Espinosa de Villagonzalo;34405
Palencia;Espinosa de Villagonzalo;34491
Palencia;Frechilla;34306
Palencia;Fresno del Río;34889
Palencia;Frómista;34440
Palencia;Fuentes de Nava;34337
Palencia;Fuentes de Valdepero;34419
Palencia;Grijota;34192
Palencia;Guardo;34879
Palencia;Guardo;34880
Palencia;Guardo;34882
Palencia;Guardo;34889
Palencia;Guaza de Campos;34306
Palencia;Hérmedes de Cerrato;34247
Palencia;Herrera de Pisuerga;34400
Palencia;Herrera de Pisuerga;34405
Palencia;Herrera de Pisuerga;34406
Palencia;Herrera de Valdecañas;34259
Palencia;Hontoria de Cerrato;34209
Palencia;Hornillos de Cerrato;34249
Palencia;Husillos;34419
Palencia;Itero de la Vega;34468
Palencia;Lagartos;34347
Palencia;Lagartos;34349
Palencia;Lantadilla;34468
Palencia;La Vid de Ojeda;34485
Palencia;Ledigos;34347
Palencia;Lomas;34449
Palencia;Magaz de Pisuerga;34220
Palencia;Manquillos;34429
Palencia;Mantinos;34429
Palencia;Marcilla de Campos;34469
Palencia;Mazariegos;34170
Palencia;Mazuecos de Valdeginate;34306
Palencia;Melgar de Yuso;34467
Palencia;Meneses de Campos;34305
Palencia;Micieces de Ojeda;34485
Palencia;Monzón de Campos;34410
Palencia;Monzón de Campos;34419
Palencia;Moratinos;34349
Palencia;Mudá;34839
Palencia;Nogal de las Huertas;34128
Palencia;Olea de Boedo;34407
Palencia;Olmos de Ojeda;34485
Palencia;Olmos de Ojeda;34486
Palencia;Olmos de Ojeda;34487
Palencia;Osornillo;34468
Palencia;Palencia;34001
Palencia;Palencia;34002
Palencia;Palencia;34003
Palencia;Palencia;34004
Palencia;Palencia;34005
Palencia;Palencia;34006
Palencia;Palencia;34191
Palencia;Palenzuela;34257
Palencia;Páramo de Boedo;34407
Palencia;Paredes de Nava;34300
Palencia;Payo de Ojeda;34485
Palencia;Pedraza de Campos;34170
Palencia;Pedrosa de la Vega;34113
Palencia;Pedrosa de la Vega;34116
Palencia;Perales;34310
Palencia;Perales;34429
Palencia;Pino del Río;34110
Palencia;Pino del Río;34111
Palencia;Piña de Campos;34430
Palencia;Población de Arroyo;34347
